id,date,time,type,source,value
59296,2024-01-30,11:24:58.036246,temperature_2,z-03,21.914583206176758
59297,2024-01-30,11:24:58.036246,humidity,z-03,28.89714813232422
59298,2024-01-30,11:24:58.036246,pressure,z-03,1015.888427734375
59299,2024-01-30,11:25:01.625609,temperature,z-01,22.100000381469727
59300,2024-01-30,11:25:01.625609,humidity,z-01,22.700000762939453
59301,2024-01-30,11:25:26.585069,temperature_1,z-03,23.363176345825195
59302,2024-01-30,11:25:26.585069,temperature_2,z-03,21.941667556762695
59303,2024-01-30,11:25:26.585069,humidity,z-03,29.126359939575195
59304,2024-01-30,11:25:26.585069,pressure,z-03,1015.8984375
59305,2024-01-30,11:25:28.597257,temperature,z-02,21.100000381469727
59306,2024-01-30,11:25:28.597257,humidity,z-02,25
59307,2024-01-30,11:25:28.990968,temperature_1,z-03,23.344594955444336
59308,2024-01-30,11:25:28.990968,temperature_2,z-03,21.94791603088379
59309,2024-01-30,11:25:28.990968,humidity,z-03,28.92892074584961
59310,2024-01-30,11:25:28.990968,pressure,z-03,1015.912841796875
59311,2024-01-30,11:25:33.255156,temperature,z-01,22.100000381469727
59312,2024-01-30,11:25:33.255156,humidity,z-01,22.700000762939453
59313,2024-01-30,11:25:57.575507,temperature_1,z-03,23.363176345825195
59314,2024-01-30,11:25:57.575507,temperature_2,z-03,21.943750381469727
59315,2024-01-30,11:25:57.575507,humidity,z-03,28.815448760986328
59316,2024-01-30,11:25:57.575507,pressure,z-03,1015.9306640625
59317,2024-01-30,11:25:59.986963,temperature_1,z-03,23.326013565063477
59318,2024-01-30,11:25:59.986963,temperature_2,z-03,21.945833206176758
59319,2024-01-30,11:25:59.986963,humidity,z-03,29.04012107849121
59320,2024-01-30,11:25:59.986963,pressure,z-03,1015.895263671875
59321,2024-01-30,11:26:01.595563,temperature,z-02,21.100000381469727
59322,2024-01-30,11:26:01.595563,humidity,z-02,25.100000381469727
59323,2024-01-30,11:26:04.994291,temperature,z-01,22.100000381469727
59324,2024-01-30,11:26:04.994291,humidity,z-01,22.5
59325,2024-01-30,11:26:28.495045,temperature_1,z-03,23.381757736206055
59326,2024-01-30,11:26:28.495045,temperature_2,z-03,21.924999237060547
59327,2024-01-30,11:26:28.495045,humidity,z-03,29.04693031311035
59328,2024-01-30,11:26:28.495045,pressure,z-03,1015.8984375
59329,2024-01-30,11:26:30.869608,temperature_1,z-03,23.418920516967773
59330,2024-01-30,11:26:30.869608,temperature_2,z-03,21.920833587646484
59331,2024-01-30,11:26:30.869608,humidity,z-03,29.0106201171875
59332,2024-01-30,11:26:30.869608,pressure,z-03,1015.87939453125
59333,2024-01-30,11:26:34.533654,temperature,z-02,21.100000381469727
59334,2024-01-30,11:26:34.533654,humidity,z-02,25.100000381469727
59335,2024-01-30,11:26:36.603395,temperature,z-01,22.100000381469727
59336,2024-01-30,11:26:36.603395,humidity,z-01,22.5
59337,2024-01-30,11:26:59.435771,temperature_1,z-03,23.344594955444336
59338,2024-01-30,11:26:59.435771,temperature_2,z-03,21.92708396911621
59339,2024-01-30,11:26:59.435771,humidity,z-03,29.128629684448242
59340,2024-01-30,11:26:59.435771,pressure,z-03,1015.951904296875
59341,2024-01-30,11:27:01.805230,temperature_1,z-03,23.418920516967773
59342,2024-01-30,11:27:01.805230,temperature_2,z-03,21.93541717529297
59343,2024-01-30,11:27:01.805230,humidity,z-03,28.901687622070312
59344,2024-01-30,11:27:01.805230,pressure,z-03,1015.926025390625
59345,2024-01-30,11:27:07.406082,temperature,z-02,21.100000381469727
59346,2024-01-30,11:27:07.406082,humidity,z-02,25
59347,2024-01-30,11:27:08.210350,temperature,z-01,22.100000381469727
59348,2024-01-30,11:27:08.210350,humidity,z-01,22.5
59349,2024-01-30,11:27:30.386694,temperature_1,z-03,23.400339126586914
59350,2024-01-30,11:27:30.386694,temperature_2,z-03,21.92708396911621
59351,2024-01-30,11:27:30.386694,humidity,z-03,28.82679557800293
59352,2024-01-30,11:27:30.386694,pressure,z-03,1015.946533203125
59353,2024-01-30,11:27:32.713696,temperature_1,z-03,23.381757736206055
59354,2024-01-30,11:27:32.713696,temperature_2,z-03,21.920833587646484
59355,2024-01-30,11:27:32.713696,humidity,z-03,28.93345832824707
59356,2024-01-30,11:27:32.713696,pressure,z-03,1015.947021484375
59357,2024-01-30,11:27:39.844739,temperature,z-01,22.100000381469727
59358,2024-01-30,11:27:39.844739,humidity,z-01,22.5
59359,2024-01-30,11:27:43.158334,temperature,z-02,21.100000381469727
59360,2024-01-30,11:27:43.158334,humidity,z-02,24.899999618530273
59361,2024-01-30,11:28:01.289747,temperature_1,z-03,23.363176345825195
59362,2024-01-30,11:28:01.289747,temperature_2,z-03,21.918750762939453
59363,2024-01-30,11:28:01.289747,humidity,z-03,28.949344635009766
59364,2024-01-30,11:28:01.289747,pressure,z-03,1015.955322265625
59365,2024-01-30,11:28:03.705008,temperature_1,z-03,23.28885269165039
59366,2024-01-30,11:28:03.705008,temperature_2,z-03,21.929166793823242
59367,2024-01-30,11:28:03.705008,humidity,z-03,28.901687622070312
59368,2024-01-30,11:28:03.705008,pressure,z-03,1015.949951171875
59369,2024-01-30,11:28:11.544083,temperature,z-01,22
59370,2024-01-30,11:28:11.544083,humidity,z-01,22.5
59371,2024-01-30,11:28:16.079718,temperature,z-02,21
59372,2024-01-30,11:28:16.079718,humidity,z-02,24.899999618530273
59373,2024-01-30,11:28:32.266198,temperature_1,z-03,23.381757736206055
59374,2024-01-30,11:28:32.266198,temperature_2,z-03,21.931249618530273
59375,2024-01-30,11:28:32.266198,humidity,z-03,28.937997817993164
59376,2024-01-30,11:28:32.266198,pressure,z-03,1015.937255859375
59377,2024-01-30,11:28:34.617955,temperature_1,z-03,23.344594955444336
59378,2024-01-30,11:28:34.617955,temperature_2,z-03,21.918750762939453
59379,2024-01-30,11:28:34.617955,humidity,z-03,29.843496322631836
59380,2024-01-30,11:28:34.617955,pressure,z-03,1015.92236328125
59381,2024-01-30,11:28:43.190261,temperature,z-01,22.100000381469727
59382,2024-01-30,11:28:43.190261,humidity,z-01,22.700000762939453
59383,2024-01-30,11:28:49.045163,temperature,z-02,21.100000381469727
59384,2024-01-30,11:28:49.045163,humidity,z-02,25
59385,2024-01-30,11:29:03.233296,temperature_1,z-03,23.28885269165039
59386,2024-01-30,11:29:03.233296,temperature_2,z-03,21.899999618530273
59387,2024-01-30,11:29:03.233296,humidity,z-03,28.445533752441406
59388,2024-01-30,11:29:03.233296,pressure,z-03,1015.907958984375
59389,2024-01-30,11:29:05.634981,temperature_1,z-03,23.363176345825195
59390,2024-01-30,11:29:05.634981,temperature_2,z-03,21.89583396911621
59391,2024-01-30,11:29:05.634981,humidity,z-03,28.772329330444336
59392,2024-01-30,11:29:05.634981,pressure,z-03,1015.952880859375
59393,2024-01-30,11:29:14.840366,temperature,z-01,22.100000381469727
59394,2024-01-30,11:29:14.840366,humidity,z-01,22.700000762939453
59395,2024-01-30,11:29:21.942232,temperature,z-02,21.100000381469727
59396,2024-01-30,11:29:21.942232,humidity,z-02,25
59397,2024-01-30,11:29:34.156845,temperature_1,z-03,23.30743408203125
59398,2024-01-30,11:29:34.156845,temperature_2,z-03,21.90416717529297
59399,2024-01-30,11:29:34.156845,humidity,z-03,28.97884750366211
59400,2024-01-30,11:29:34.156845,pressure,z-03,1015.927490234375
59401,2024-01-30,11:29:36.565685,temperature_1,z-03,23.27027130126953
59402,2024-01-30,11:29:36.565685,temperature_2,z-03,21.902082443237305
59403,2024-01-30,11:29:36.565685,humidity,z-03,28.85856819152832
59404,2024-01-30,11:29:36.565685,pressure,z-03,1015.935302734375
59405,2024-01-30,11:29:46.550667,temperature,z-01,22.100000381469727
59406,2024-01-30,11:29:46.550667,humidity,z-01,22.600000381469727
59407,2024-01-30,11:29:54.870556,temperature,z-02,21.100000381469727
59408,2024-01-30,11:29:54.870556,humidity,z-02,25
59409,2024-01-30,11:30:05.047114,temperature_1,z-03,23.400339126586914
59410,2024-01-30,11:30:05.047114,temperature_2,z-03,21.90833282470703
59411,2024-01-30,11:30:05.047114,humidity,z-03,28.95388412475586
59412,2024-01-30,11:30:05.047114,pressure,z-03,1015.927001953125
59413,2024-01-30,11:30:07.574107,temperature_1,z-03,23.381757736206055
59414,2024-01-30,11:30:07.574107,temperature_2,z-03,21.90833282470703
59415,2024-01-30,11:30:07.574107,humidity,z-03,28.885801315307617
59416,2024-01-30,11:30:07.574107,pressure,z-03,1015.93017578125
59417,2024-01-30,11:30:18.240271,temperature,z-01,22.100000381469727
59418,2024-01-30,11:30:18.240271,humidity,z-01,22.700000762939453
59419,2024-01-30,11:30:27.759835,temperature,z-02,21.100000381469727
59420,2024-01-30,11:30:27.759835,humidity,z-02,25.100000381469727
59421,2024-01-30,11:30:35.945038,temperature_1,z-03,23.30743408203125
59422,2024-01-30,11:30:35.945038,temperature_2,z-03,21.90833282470703
59423,2024-01-30,11:30:35.945038,humidity,z-03,28.949344635009766
59424,2024-01-30,11:30:35.945038,pressure,z-03,1015.9638671875
59425,2024-01-30,11:30:38.554751,temperature_1,z-03,23.418920516967773
59426,2024-01-30,11:30:38.554751,temperature_2,z-03,21.914583206176758
59427,2024-01-30,11:30:38.554751,humidity,z-03,28.88353157043457
59428,2024-01-30,11:30:38.554751,pressure,z-03,1015.960693359375
59429,2024-01-30,11:30:49.860449,temperature,z-01,22.100000381469727
59430,2024-01-30,11:30:49.860449,humidity,z-01,22.700000762939453
59431,2024-01-30,11:31:00.661861,temperature,z-02,21.100000381469727
59432,2024-01-30,11:31:00.661861,humidity,z-02,25.100000381469727
59433,2024-01-30,11:31:06.855286,temperature_1,z-03,23.418920516967773
59434,2024-01-30,11:31:06.855286,temperature_2,z-03,21.912500381469727
59435,2024-01-30,11:31:06.855286,humidity,z-03,28.76325225830078
59436,2024-01-30,11:31:06.855286,pressure,z-03,1015.996826171875
59437,2024-01-30,11:31:09.472389,temperature_1,z-03,23.400339126586914
59438,2024-01-30,11:31:09.472389,temperature_2,z-03,21.912500381469727
59439,2024-01-30,11:31:09.472389,humidity,z-03,28.983386993408203
59440,2024-01-30,11:31:09.472389,pressure,z-03,1015.973388671875
59441,2024-01-30,11:31:21.540669,temperature,z-01,22
59442,2024-01-30,11:31:21.540669,humidity,z-01,22.700000762939453
59443,2024-01-30,11:31:33.654413,temperature,z-02,21.100000381469727
59444,2024-01-30,11:31:33.654413,humidity,z-02,25.100000381469727
59445,2024-01-30,11:31:37.836148,temperature_1,z-03,23.30743408203125
59446,2024-01-30,11:31:37.836148,temperature_2,z-03,21.912500381469727
59447,2024-01-30,11:31:37.836148,humidity,z-03,29.19217300415039
59448,2024-01-30,11:31:37.836148,pressure,z-03,1015.941162109375
59449,2024-01-30,11:31:40.415227,temperature_1,z-03,23.418920516967773
59450,2024-01-30,11:31:40.415227,temperature_2,z-03,21.910417556762695
59451,2024-01-30,11:31:40.415227,humidity,z-03,29.07416343688965
59452,2024-01-30,11:31:40.415227,pressure,z-03,1015.957275390625
59453,2024-01-30,11:31:53.212228,temperature,z-01,22.100000381469727
59454,2024-01-30,11:31:53.212228,humidity,z-01,22.700000762939453
59455,2024-01-30,11:32:06.552831,temperature,z-02,21.100000381469727
59456,2024-01-30,11:32:06.552831,humidity,z-02,25.100000381469727
59457,2024-01-30,11:32:08.902561,temperature_1,z-03,23.400339126586914
59458,2024-01-30,11:32:08.902561,temperature_2,z-03,21.922916412353516
59459,2024-01-30,11:32:08.902561,humidity,z-03,28.969770431518555
59460,2024-01-30,11:32:08.902561,pressure,z-03,1015.9404296875
59461,2024-01-30,11:32:11.416135,temperature_1,z-03,23.381757736206055
59462,2024-01-30,11:32:11.416135,temperature_2,z-03,21.922916412353516
59463,2024-01-30,11:32:11.416135,humidity,z-03,28.5885066986084
59464,2024-01-30,11:32:11.416135,pressure,z-03,1015.90234375
59465,2024-01-30,11:32:24.858181,temperature,z-01,22
59466,2024-01-30,11:32:24.858181,humidity,z-01,22.700000762939453
59467,2024-01-30,11:32:39.450155,temperature,z-02,21.100000381469727
59468,2024-01-30,11:32:39.450155,humidity,z-02,25.100000381469727
59469,2024-01-30,11:32:39.874908,temperature_1,z-03,23.400339126586914
59470,2024-01-30,11:32:39.874908,temperature_2,z-03,21.922916412353516
59471,2024-01-30,11:32:39.874908,humidity,z-03,29.160400390625
59472,2024-01-30,11:32:39.874908,pressure,z-03,1015.95654296875
59473,2024-01-30,11:32:42.335852,temperature_1,z-03,23.233108520507812
59474,2024-01-30,11:32:42.335852,temperature_2,z-03,21.92708396911621
59475,2024-01-30,11:32:42.335852,humidity,z-03,29.012887954711914
59476,2024-01-30,11:32:42.335852,pressure,z-03,1015.964111328125
59477,2024-01-30,11:32:56.490439,temperature,z-01,22
59478,2024-01-30,11:32:56.490439,humidity,z-01,22.600000381469727
59479,2024-01-30,11:33:10.755879,temperature_1,z-03,23.381757736206055
59480,2024-01-30,11:33:10.755879,temperature_2,z-03,21.92708396911621
59481,2024-01-30,11:33:10.755879,humidity,z-03,29.133167266845703
59482,2024-01-30,11:33:10.755879,pressure,z-03,1015.92236328125
59483,2024-01-30,11:33:12.398549,temperature,z-02,21
59484,2024-01-30,11:33:12.398549,humidity,z-02,25
59485,2024-01-30,11:33:13.275881,temperature_1,z-03,23.381757736206055
59486,2024-01-30,11:33:13.275881,temperature_2,z-03,21.924999237060547
59487,2024-01-30,11:33:13.275881,humidity,z-03,27.92583656311035
59488,2024-01-30,11:33:13.275881,pressure,z-03,1015.958740234375
59489,2024-01-30,11:33:28.585907,temperature,z-01,22
59490,2024-01-30,11:33:28.585907,humidity,z-01,22.600000381469727
59491,2024-01-30,11:33:41.735224,temperature_1,z-03,23.326013565063477
59492,2024-01-30,11:33:41.735224,temperature_2,z-03,21.93541717529297
59493,2024-01-30,11:33:41.735224,humidity,z-03,28.942537307739258
59494,2024-01-30,11:33:41.735224,pressure,z-03,1015.938720703125
59495,2024-01-30,11:33:44.232807,temperature_1,z-03,23.363176345825195
59496,2024-01-30,11:33:44.232807,temperature_2,z-03,21.933332443237305
59497,2024-01-30,11:33:44.232807,humidity,z-03,29.226213455200195
59498,2024-01-30,11:33:44.232807,pressure,z-03,1015.950439453125
59499,2024-01-30,11:33:45.311825,temperature,z-02,21
59500,2024-01-30,11:33:45.311825,humidity,z-02,25
59501,2024-01-30,11:34:00.229250,temperature,z-01,22.100000381469727
59502,2024-01-30,11:34:00.229250,humidity,z-01,22.700000762939453
59503,2024-01-30,11:34:12.655823,temperature_1,z-03,23.326013565063477
59504,2024-01-30,11:34:12.655823,temperature_2,z-03,21.90833282470703
59505,2024-01-30,11:34:12.655823,humidity,z-03,29.28748893737793
59506,2024-01-30,11:34:12.655823,pressure,z-03,1015.950439453125
59507,2024-01-30,11:34:15.231766,temperature_1,z-03,23.344594955444336
59508,2024-01-30,11:34:15.231766,temperature_2,z-03,21.918750762939453
59509,2024-01-30,11:34:15.231766,humidity,z-03,28.876724243164062
59510,2024-01-30,11:34:15.231766,pressure,z-03,1015.98193359375
59511,2024-01-30,11:34:18.219823,temperature,z-02,21.100000381469727
59512,2024-01-30,11:34:18.219823,humidity,z-02,25.100000381469727
59513,2024-01-30,11:34:31.850596,temperature,z-01,22
59514,2024-01-30,11:34:31.850596,humidity,z-01,22.600000381469727
59515,2024-01-30,11:34:43.564978,temperature_1,z-03,23.344594955444336
59516,2024-01-30,11:34:43.564978,temperature_2,z-03,21.933332443237305
59517,2024-01-30,11:34:43.564978,humidity,z-03,29.196712493896484
59518,2024-01-30,11:34:43.564978,pressure,z-03,1015.948974609375
59519,2024-01-30,11:34:46.123818,temperature_1,z-03,23.27027130126953
59520,2024-01-30,11:34:46.123818,temperature_2,z-03,21.9375
59521,2024-01-30,11:34:46.123818,humidity,z-03,29.112743377685547
59522,2024-01-30,11:34:46.123818,pressure,z-03,1015.949951171875
59523,2024-01-30,11:34:51.258846,temperature,z-02,21
59524,2024-01-30,11:34:51.258846,humidity,z-02,25
59525,2024-01-30,11:35:03.491325,temperature,z-01,22
59526,2024-01-30,11:35:03.491325,humidity,z-01,22.5
59527,2024-01-30,11:35:14.483302,temperature_1,z-03,23.326013565063477
59528,2024-01-30,11:35:14.483302,temperature_2,z-03,21.929166793823242
59529,2024-01-30,11:35:14.483302,humidity,z-03,29.094587326049805
59530,2024-01-30,11:35:14.483302,pressure,z-03,1015.921630859375
59531,2024-01-30,11:35:17.059356,temperature_1,z-03,23.30743408203125
59532,2024-01-30,11:35:17.059356,temperature_2,z-03,21.931249618530273
59533,2024-01-30,11:35:17.059356,humidity,z-03,29.04693031311035
59534,2024-01-30,11:35:17.059356,pressure,z-03,1015.953857421875
59535,2024-01-30,11:35:24.188853,temperature,z-02,21.100000381469727
59536,2024-01-30,11:35:24.188853,humidity,z-02,25.100000381469727
59537,2024-01-30,11:35:35.141023,temperature,z-01,22
59538,2024-01-30,11:35:35.141023,humidity,z-01,22.5
59539,2024-01-30,11:35:45.436393,temperature_1,z-03,23.45608139038086
59540,2024-01-30,11:35:45.436393,temperature_2,z-03,21.93541717529297
59541,2024-01-30,11:35:45.436393,humidity,z-03,29.335145950317383
59542,2024-01-30,11:35:45.436393,pressure,z-03,1015.9775390625
59543,2024-01-30,11:35:48.025108,temperature_1,z-03,23.344594955444336
59544,2024-01-30,11:35:48.025108,temperature_2,z-03,21.93541717529297
59545,2024-01-30,11:35:48.025108,humidity,z-03,29.185365676879883
59546,2024-01-30,11:35:48.025108,pressure,z-03,1015.913818359375
59547,2024-01-30,11:35:57.165330,temperature,z-02,21
59548,2024-01-30,11:35:57.165330,humidity,z-02,25
59549,2024-01-30,11:36:06.764279,temperature,z-01,22
59550,2024-01-30,11:36:06.764279,humidity,z-01,22.600000381469727
59551,2024-01-30,11:36:16.376856,temperature_1,z-03,23.233108520507812
59552,2024-01-30,11:36:16.376856,temperature_2,z-03,21.920833587646484
59553,2024-01-30,11:36:16.376856,humidity,z-03,28.935728073120117
59554,2024-01-30,11:36:16.376856,pressure,z-03,1015.954345703125
59555,2024-01-30,11:36:18.965169,temperature_1,z-03,23.400339126586914
59556,2024-01-30,11:36:18.965169,temperature_2,z-03,21.924999237060547
59557,2024-01-30,11:36:18.965169,humidity,z-03,29.069623947143555
59558,2024-01-30,11:36:18.965169,pressure,z-03,1015.991943359375
59559,2024-01-30,11:36:30.090033,temperature,z-02,21
59560,2024-01-30,11:36:30.090033,humidity,z-02,25
59561,2024-01-30,11:36:38.440350,temperature,z-01,22
59562,2024-01-30,11:36:38.440350,humidity,z-01,22.5
59563,2024-01-30,11:36:47.354659,temperature_1,z-03,23.344594955444336
59564,2024-01-30,11:36:47.354659,temperature_2,z-03,21.924999237060547
59565,2024-01-30,11:36:47.354659,humidity,z-03,29.319259643554688
59566,2024-01-30,11:36:47.354659,pressure,z-03,1015.944580078125
59567,2024-01-30,11:36:50.058896,temperature_1,z-03,23.400339126586914
59568,2024-01-30,11:36:50.058896,temperature_2,z-03,21.9375
59569,2024-01-30,11:36:50.058896,humidity,z-03,29.271602630615234
59570,2024-01-30,11:36:50.058896,pressure,z-03,1015.95263671875
59571,2024-01-30,11:37:02.952637,temperature,z-02,21
59572,2024-01-30,11:37:02.952637,humidity,z-02,25
59573,2024-01-30,11:37:10.064670,temperature,z-01,22
59574,2024-01-30,11:37:10.064670,humidity,z-01,22.600000381469727
59575,2024-01-30,11:37:18.285064,temperature_1,z-03,23.4375
59576,2024-01-30,11:37:18.285064,temperature_2,z-03,21.931249618530273
59577,2024-01-30,11:37:18.285064,humidity,z-03,29.28748893737793
59578,2024-01-30,11:37:18.285064,pressure,z-03,1015.917724609375
59579,2024-01-30,11:37:21.066746,temperature_1,z-03,23.251689910888672
59580,2024-01-30,11:37:21.066746,temperature_2,z-03,21.94791603088379
59581,2024-01-30,11:37:21.066746,humidity,z-03,29.239830017089844
59582,2024-01-30,11:37:21.066746,pressure,z-03,1015.928955078125
59583,2024-01-30,11:37:35.872586,temperature,z-02,21.100000381469727
